role,level,techstack,type,question
DevOps Engineer,Senior,Docker,Technical,How would you refactor a large-scale DevOps Engineer codebase built with Docker?
Data Engineer,Mid,Node.js,Technical,What are failure scenarios in Data Engineer with Node.js and how would you handle them?
Full Stack Developer,Senior,Node.js,Technical,How would you architect a production-grade system in Full Stack Developer using Node.js?
Machine Learning Engineer,Senior,MongoDB,Technical,How would you improve latency in Machine Learning Engineer applications built with MongoDB?
Frontend Developer,Senior,React,Technical,How would you refactor a large-scale Frontend Developer codebase built with React?
Data Engineer,Senior,MongoDB,Technical,How does Data Engineer work internally in MongoDB and how would you optimize it?
Machine Learning Engineer,Junior,JavaScript,Technical,How would you design monitoring and logging for Machine Learning Engineer using JavaScript?
Data Engineer,Senior,React,Technical,How would you refactor a large-scale Data Engineer codebase built with React?
Data Engineer,Senior,Next.js,Technical,How would you design monitoring and logging for Data Engineer using Next.js?
Data Engineer,Mid,MongoDB,Technical,How would you improve latency in Data Engineer applications built with MongoDB?
DevOps Engineer,Senior,TypeScript,Technical,Design a scalable DevOps Engineer system using TypeScript. What trade-offs would you consider?
Machine Learning Engineer,Junior,TypeScript,Technical,How would you design monitoring and logging for Machine Learning Engineer using TypeScript?
Machine Learning Engineer,Senior,Kubernetes,Technical,How does Machine Learning Engineer work internally in Kubernetes and how would you optimize it?
Backend Developer,Junior,React,Technical,How would you improve latency in Backend Developer applications built with React?
Frontend Developer,Junior,MongoDB,Technical,How would you refactor a large-scale Frontend Developer codebase built with MongoDB?
Backend Developer,Junior,Node.js,Technical,How would you refactor a large-scale Backend Developer codebase built with Node.js?
Full Stack Developer,Senior,JavaScript,Technical,Explain performance bottlenecks in Full Stack Developer when using JavaScript and how to resolve them.
Full Stack Developer,Junior,Node.js,Technical,What are failure scenarios in Full Stack Developer with Node.js and how would you handle them?
Backend Developer,Mid,AWS,Technical,How would you improve latency in Backend Developer applications built with AWS?
Machine Learning Engineer,Junior,Kubernetes,Technical,Design a scalable Machine Learning Engineer system using Kubernetes. What trade-offs would you consider?
Full Stack Developer,Junior,Next.js,Technical,How would you architect a production-grade system in Full Stack Developer using Next.js?
Data Engineer,Mid,PostgreSQL,Technical,Design a scalable Data Engineer system using PostgreSQL. What trade-offs would you consider?
Full Stack Developer,Junior,AWS,Technical,What are failure scenarios in Full Stack Developer with AWS and how would you handle them?
Data Engineer,Mid,JavaScript,Technical,How would you refactor a large-scale Data Engineer codebase built with JavaScript?
Frontend Developer,Junior,AWS,Technical,What are failure scenarios in Frontend Developer with AWS and how would you handle them?
Frontend Developer,Junior,Python,Technical,What are security concerns in Frontend Developer with Python and mitigation strategies?
Machine Learning Engineer,Senior,PostgreSQL,Technical,How would you design monitoring and logging for Machine Learning Engineer using PostgreSQL?
Full Stack Developer,Mid,AWS,Technical,Design a scalable Full Stack Developer system using AWS. What trade-offs would you consider?
Frontend Developer,Senior,Node.js,Technical,What are security concerns in Frontend Developer with Node.js and mitigation strategies?
DevOps Engineer,Senior,MongoDB,Technical,Design a scalable DevOps Engineer system using MongoDB. What trade-offs would you consider?
Frontend Developer,Junior,TypeScript,Technical,What are security concerns in Frontend Developer with TypeScript and mitigation strategies?
Full Stack Developer,Mid,JavaScript,Technical,What are security concerns in Full Stack Developer with JavaScript and mitigation strategies?
DevOps Engineer,Senior,Python,Technical,How does DevOps Engineer work internally in Python and how would you optimize it?
Frontend Developer,Senior,React,Technical,Explain concurrency or async handling in Frontend Developer with React.
Frontend Developer,Junior,AWS,Technical,How would you architect a production-grade system in Frontend Developer using AWS?
Machine Learning Engineer,Mid,PostgreSQL,Technical,How would you improve latency in Machine Learning Engineer applications built with PostgreSQL?
DevOps Engineer,Senior,JavaScript,Technical,How would you refactor a large-scale DevOps Engineer codebase built with JavaScript?
Backend Developer,Junior,Kubernetes,Technical,How would you architect a production-grade system in Backend Developer using Kubernetes?
Data Engineer,Senior,PostgreSQL,Technical,Design a scalable Data Engineer system using PostgreSQL. What trade-offs would you consider?
Backend Developer,Senior,Kubernetes,Technical,Explain performance bottlenecks in Backend Developer when using Kubernetes and how to resolve them.
Backend Developer,Junior,Kubernetes,Technical,How would you refactor a large-scale Backend Developer codebase built with Kubernetes?
Frontend Developer,Mid,AWS,Technical,How does Frontend Developer work internally in AWS and how would you optimize it?
Frontend Developer,Senior,JavaScript,Technical,What are security concerns in Frontend Developer with JavaScript and mitigation strategies?
Frontend Developer,Junior,TypeScript,Technical,What are failure scenarios in Frontend Developer with TypeScript and how would you handle them?
Backend Developer,Junior,React,Technical,How does Backend Developer work internally in React and how would you optimize it?
Full Stack Developer,Senior,Next.js,Technical,How does Full Stack Developer work internally in Next.js and how would you optimize it?
Frontend Developer,Mid,Docker,Technical,What are security concerns in Frontend Developer with Docker and mitigation strategies?
Data Engineer,Senior,MongoDB,Technical,What are security concerns in Data Engineer with MongoDB and mitigation strategies?
DevOps Engineer,Senior,Next.js,Technical,How would you design monitoring and logging for DevOps Engineer using Next.js?
Machine Learning Engineer,Senior,Next.js,Technical,How does Machine Learning Engineer work internally in Next.js and how would you optimize it?
DevOps Engineer,Mid,TypeScript,Technical,How would you design monitoring and logging for DevOps Engineer using TypeScript?
DevOps Engineer,Senior,PostgreSQL,Technical,Explain performance bottlenecks in DevOps Engineer when using PostgreSQL and how to resolve them.
DevOps Engineer,Mid,AWS,Technical,How would you design monitoring and logging for DevOps Engineer using AWS?
Backend Developer,Junior,PostgreSQL,Technical,How would you design monitoring and logging for Backend Developer using PostgreSQL?
Machine Learning Engineer,Senior,JavaScript,Technical,Explain concurrency or async handling in Machine Learning Engineer with JavaScript.
Machine Learning Engineer,Junior,Docker,Technical,How would you architect a production-grade system in Machine Learning Engineer using Docker?
Machine Learning Engineer,Senior,Python,Technical,Explain concurrency or async handling in Machine Learning Engineer with Python.
Backend Developer,Mid,PostgreSQL,Technical,How would you design monitoring and logging for Backend Developer using PostgreSQL?
Frontend Developer,Mid,TypeScript,Technical,Explain performance bottlenecks in Frontend Developer when using TypeScript and how to resolve them.
Data Engineer,Mid,Kubernetes,Technical,How would you design monitoring and logging for Data Engineer using Kubernetes?
Frontend Developer,Mid,Node.js,Technical,How would you architect a production-grade system in Frontend Developer using Node.js?
Frontend Developer,Senior,Kubernetes,Technical,Explain concurrency or async handling in Frontend Developer with Kubernetes.
Backend Developer,Senior,AWS,Technical,How would you improve latency in Backend Developer applications built with AWS?
Full Stack Developer,Mid,Next.js,Technical,How would you refactor a large-scale Full Stack Developer codebase built with Next.js?
Backend Developer,Junior,Kubernetes,Technical,What are security concerns in Backend Developer with Kubernetes and mitigation strategies?
Data Engineer,Senior,AWS,Technical,How would you improve latency in Data Engineer applications built with AWS?
Machine Learning Engineer,Senior,AWS,Technical,How would you design monitoring and logging for Machine Learning Engineer using AWS?
