role,level,techstack,type,question
Frontend Developer,Senior,TypeScript,Mixed,How would you scale a system built with Frontend Developer and handle failures in TypeScript?
DevOps Engineer,Junior,MongoDB,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using MongoDB.
Frontend Developer,Junior,AWS,Mixed,Design and justify architecture choices for Frontend Developer using AWS.
Full Stack Developer,Mid,React,Mixed,Describe trade-offs when using Full Stack Developer in a high-scale React system.
Data Engineer,Senior,PostgreSQL,Mixed,Explain Data Engineer concepts and describe a real-world scenario using PostgreSQL.
DevOps Engineer,Junior,Python,Mixed,Describe trade-offs when using DevOps Engineer in a high-scale Python system.
Frontend Developer,Junior,Python,Mixed,How would you debug a production issue in Frontend Developer involving Python?
DevOps Engineer,Junior,Docker,Mixed,Design and justify architecture choices for DevOps Engineer using Docker.
DevOps Engineer,Junior,Docker,Mixed,How would you ensure reliability and performance in DevOps Engineer with Docker?
Data Engineer,Junior,Node.js,Mixed,How would you improve an existing Data Engineer system built with Node.js?
Frontend Developer,Mid,PostgreSQL,Mixed,Describe trade-offs when using Frontend Developer in a high-scale PostgreSQL system.
DevOps Engineer,Senior,Next.js,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with Next.js.
DevOps Engineer,Mid,JavaScript,Mixed,Explain a real-world use case of DevOps Engineer and challenges in JavaScript.
Backend Developer,Senior,Python,Mixed,Design a system using Backend Developer and explain a real challenge you might face with Python.
Machine Learning Engineer,Senior,Kubernetes,Mixed,Design a system using Machine Learning Engineer and explain a real challenge you might face with Kubernetes.
Backend Developer,Junior,Kubernetes,Mixed,Explain how you would optimize and debug Backend Developer in Kubernetes.
Frontend Developer,Mid,TypeScript,Mixed,Design and justify architecture choices for Frontend Developer using TypeScript.
Full Stack Developer,Junior,Next.js,Mixed,How would you improve an existing Full Stack Developer system built with Next.js?
Backend Developer,Mid,Next.js,Mixed,Design a system using Backend Developer and explain a real challenge you might face with Next.js.
DevOps Engineer,Senior,React,Mixed,How would you ensure reliability and performance in DevOps Engineer with React?
Backend Developer,Mid,PostgreSQL,Mixed,How would you debug a production issue in Backend Developer involving PostgreSQL?
Full Stack Developer,Junior,TypeScript,Mixed,Explain how you would optimize and debug Full Stack Developer in TypeScript.
Machine Learning Engineer,Senior,Next.js,Mixed,How would you improve an existing Machine Learning Engineer system built with Next.js?
Full Stack Developer,Mid,JavaScript,Mixed,How would you scale a system built with Full Stack Developer and handle failures in JavaScript?
Full Stack Developer,Senior,AWS,Mixed,Design a system using Full Stack Developer and explain a real challenge you might face with AWS.
Data Engineer,Mid,Docker,Mixed,Design and justify architecture choices for Data Engineer using Docker.
DevOps Engineer,Senior,AWS,Mixed,How would you ensure reliability and performance in DevOps Engineer with AWS?
Frontend Developer,Junior,TypeScript,Mixed,Design and justify architecture choices for Frontend Developer using TypeScript.
Machine Learning Engineer,Mid,Next.js,Mixed,How would you ensure reliability and performance in Machine Learning Engineer with Next.js?
Machine Learning Engineer,Senior,MongoDB,Mixed,Explain a real-world use case of Machine Learning Engineer and challenges in MongoDB.
Machine Learning Engineer,Junior,PostgreSQL,Mixed,Explain a real-world use case of Machine Learning Engineer and challenges in PostgreSQL.
DevOps Engineer,Junior,Node.js,Mixed,How would you improve an existing DevOps Engineer system built with Node.js?
Frontend Developer,Senior,JavaScript,Mixed,How would you debug a production issue in Frontend Developer involving JavaScript?
Machine Learning Engineer,Junior,AWS,Mixed,How would you ensure reliability and performance in Machine Learning Engineer with AWS?
Backend Developer,Senior,React,Mixed,How would you scale a system built with Backend Developer and handle failures in React?
Backend Developer,Senior,TypeScript,Mixed,Describe trade-offs when using Backend Developer in a high-scale TypeScript system.
DevOps Engineer,Mid,MongoDB,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using MongoDB.
DevOps Engineer,Mid,React,Mixed,Design a system using DevOps Engineer and explain a real challenge you might face with React.
Data Engineer,Mid,Python,Mixed,Explain a real-world use case of Data Engineer and challenges in Python.
Machine Learning Engineer,Senior,PostgreSQL,Mixed,How would you debug a production issue in Machine Learning Engineer involving PostgreSQL?
Data Engineer,Junior,AWS,Mixed,How would you debug a production issue in Data Engineer involving AWS?
Data Engineer,Senior,AWS,Mixed,Design a system using Data Engineer and explain a real challenge you might face with AWS.
Full Stack Developer,Mid,Python,Mixed,How would you debug a production issue in Full Stack Developer involving Python?
Full Stack Developer,Junior,Python,Mixed,Explain Full Stack Developer concepts and describe a real-world scenario using Python.
Frontend Developer,Junior,JavaScript,Mixed,How would you scale a system built with Frontend Developer and handle failures in JavaScript?
Frontend Developer,Mid,PostgreSQL,Mixed,Explain Frontend Developer concepts and describe a real-world scenario using PostgreSQL.
Frontend Developer,Senior,Next.js,Mixed,Explain how you would optimize and debug Frontend Developer in Next.js.
DevOps Engineer,Junior,React,Mixed,Design and justify architecture choices for DevOps Engineer using React.
Full Stack Developer,Junior,Kubernetes,Mixed,Explain how you would optimize and debug Full Stack Developer in Kubernetes.
Frontend Developer,Junior,Python,Mixed,Explain Frontend Developer concepts and describe a real-world scenario using Python.
Frontend Developer,Senior,MongoDB,Mixed,Explain Frontend Developer concepts and describe a real-world scenario using MongoDB.
Frontend Developer,Senior,React,Mixed,Describe trade-offs when using Frontend Developer in a high-scale React system.
DevOps Engineer,Senior,Python,Mixed,How would you ensure reliability and performance in DevOps Engineer with Python?
Machine Learning Engineer,Mid,Python,Mixed,Explain a real-world use case of Machine Learning Engineer and challenges in Python.
Full Stack Developer,Junior,MongoDB,Mixed,Explain how you would optimize and debug Full Stack Developer in MongoDB.
Backend Developer,Mid,PostgreSQL,Mixed,How would you improve an existing Backend Developer system built with PostgreSQL?
Data Engineer,Senior,React,Mixed,Design a system using Data Engineer and explain a real challenge you might face with React.
DevOps Engineer,Mid,Node.js,Mixed,How would you debug a production issue in DevOps Engineer involving Node.js?
Frontend Developer,Mid,Node.js,Mixed,Describe trade-offs when using Frontend Developer in a high-scale Node.js system.
Machine Learning Engineer,Mid,TypeScript,Mixed,How would you ensure reliability and performance in Machine Learning Engineer with TypeScript?
Frontend Developer,Junior,Kubernetes,Mixed,How would you scale a system built with Frontend Developer and handle failures in Kubernetes?
Frontend Developer,Junior,AWS,Mixed,Explain how you would optimize and debug Frontend Developer in AWS.
Frontend Developer,Senior,PostgreSQL,Mixed,Explain Frontend Developer concepts and describe a real-world scenario using PostgreSQL.
Backend Developer,Senior,MongoDB,Mixed,How would you ensure reliability and performance in Backend Developer with MongoDB?
Frontend Developer,Mid,MongoDB,Mixed,Design a system using Frontend Developer and explain a real challenge you might face with MongoDB.
DevOps Engineer,Junior,Docker,Mixed,Explain how you would optimize and debug DevOps Engineer in Docker.
Backend Developer,Junior,TypeScript,Mixed,How would you scale a system built with Backend Developer and handle failures in TypeScript?
DevOps Engineer,Senior,Node.js,Mixed,Describe trade-offs when using DevOps Engineer in a high-scale Node.js system.
Full Stack Developer,Senior,Node.js,Mixed,Design a system using Full Stack Developer and explain a real challenge you might face with Node.js.
Full Stack Developer,Junior,React,Mixed,Describe trade-offs when using Full Stack Developer in a high-scale React system.
Data Engineer,Junior,MongoDB,Mixed,Design and justify architecture choices for Data Engineer using MongoDB.
Frontend Developer,Junior,Next.js,Mixed,How would you scale a system built with Frontend Developer and handle failures in Next.js?
Backend Developer,Senior,TypeScript,Mixed,Design a system using Backend Developer and explain a real challenge you might face with TypeScript.
Backend Developer,Mid,JavaScript,Mixed,How would you improve an existing Backend Developer system built with JavaScript?
Data Engineer,Junior,Python,Mixed,How would you ensure reliability and performance in Data Engineer with Python?
Data Engineer,Junior,TypeScript,Mixed,Design a system using Data Engineer and explain a real challenge you might face with TypeScript.
DevOps Engineer,Mid,AWS,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using AWS.
DevOps Engineer,Junior,Kubernetes,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using Kubernetes.
Machine Learning Engineer,Junior,MongoDB,Mixed,Design a system using Machine Learning Engineer and explain a real challenge you might face with MongoDB.
DevOps Engineer,Mid,Python,Mixed,Design and justify architecture choices for DevOps Engineer using Python.
Machine Learning Engineer,Senior,Node.js,Mixed,How would you debug a production issue in Machine Learning Engineer involving Node.js?
Frontend Developer,Mid,MongoDB,Mixed,How would you improve an existing Frontend Developer system built with MongoDB?
Data Engineer,Senior,MongoDB,Mixed,How would you debug a production issue in Data Engineer involving MongoDB?
Machine Learning Engineer,Senior,AWS,Mixed,How would you improve an existing Machine Learning Engineer system built with AWS?
Full Stack Developer,Junior,PostgreSQL,Mixed,Describe trade-offs when using Full Stack Developer in a high-scale PostgreSQL system.
Frontend Developer,Mid,TypeScript,Mixed,Describe trade-offs when using Frontend Developer in a high-scale TypeScript system.
DevOps Engineer,Mid,JavaScript,Mixed,Explain DevOps Engineer concepts and describe a real-world scenario using JavaScript.
Data Engineer,Senior,Node.js,Mixed,How would you improve an existing Data Engineer system built with Node.js?
Full Stack Developer,Junior,TypeScript,Mixed,Design a system using Full Stack Developer and explain a real challenge you might face with TypeScript.
Machine Learning Engineer,Senior,JavaScript,Mixed,How would you scale a system built with Machine Learning Engineer and handle failures in JavaScript?
